dialect,standard,region,sentiment,source,source_split
Tay nghề nấu nướng của bác ngày càng lên trình đấy nhá!,Tay nghề nấu nướng của bác ngày càng giỏi đấy nhé!,northern,positive,synthetic,
"Tóc mới hợp dáng mặt ghê, nhìn trẻ ra đến mấy tuổi ấy.","Tóc mới hợp khuôn mặt ghê, nhìn trẻ ra đến mấy tuổi đấy.",northern,positive,synthetic,
Bao nhiêu đồ ăn ngon thế này thì giảm cân sao nổi cơ chứ.,Bao nhiêu đồ ăn ngon thế này thì giảm cân sao nổi cơ chứ.,northern,positive,synthetic,
"Mới sáng ra đã đọc được tin tốt lành, lòng phơi phới cả ngày luôn nhể.","Mới sáng ra đã đọc được tin tốt lành, lòng phơi phới cả ngày luôn nhỉ.",northern,positive,synthetic,
Bát phở nóng hổi giữa tiết trời đông này đúng là hết nước chấm nhờ!,Bát phở nóng hổi giữa tiết trời đông này đúng là vô cùng tuyệt vời nhỉ!,northern,positive,synthetic,
"Nhìn ảnh mà thèm đi Hà Giang quá, thu xếp công việc làm chuyến thôi nhể!","Nhìn ảnh mà thèm đi Hà Giang quá, thu xếp công việc làm một chuyến thôi nhỉ!",northern,positive,synthetic,
Bộ váy này diện lên trông sáng da hẳn ra đấy cô em ạ.,Bộ váy này mặc vào trông sáng da hẳn ra đấy cô em ạ.,northern,positive,synthetic,
Giời thu Hà Nội mát mẻ thế này ngồi cà phê chém gió thì mê luôn.,Trời thu Hà Nội mát mẻ thế này ngồi cà phê trò chuyện thì thích lắm.,northern,positive,synthetic,
"Mẹ nó khéo tay đáo để, mâm cơm nhìn bắt mắt quá chừng.","Mẹ nó khéo tay cực kỳ, mâm cơm nhìn bắt mắt vô cùng.",northern,positive,synthetic,
Con mèo béo mầm này cho ôm một cái thì thích phải biết.,Con mèo mập mạp này cho ôm một cái thì rất thích.,northern,positive,synthetic,
Cậu cu cậu nhà bác dạo này trộm vía lớn nhanh như thổi nhở.,Cậu bé nhà bác dạo này trộm vía lớn nhanh như thổi nhỉ.,northern,positive,synthetic,
"Xời, lâu lắm mới thấy cả hội tụ tập đông đủ thế này đấy.","Trời ơi, lâu lắm mới thấy cả nhóm tụ tập đông đủ thế này đấy.",northern,positive,synthetic,
"Mua chiếc xe này là chuẩn đét rồi, đi êm ru mà tiết kiệm xăng.","Mua chiếc xe này là chính xác rồi, đi rất êm mà tiết kiệm xăng.",northern,positive,synthetic,
"Chúc mừng em gái nhận bằng tốt nghiệp nhé, tự hào về em lắm cơ!","Chúc mừng em gái nhận bằng tốt nghiệp nhé, rất tự hào về em!",northern,positive,synthetic,
"Chiều ra hồ Tây hóng gió, đá bát chè củ năng thì tốn mồi phết.","Chiều ra hồ Tây hóng gió, ăn bát chè củ năng thì ngon lắm.",northern,positive,synthetic,
Tấm hình này bắt trọn khoảnh khắc cười tươi như hoa của hai bác luôn.,Bức ảnh này bắt trọn khoảnh khắc cười tươi như hoa của hai bác luôn.,northern,positive,synthetic,
Sắm quả tai nghe này nghe nhạc bass dầy phê lòi luôn bác ơi.,Sắm chiếc tai nghe này nghe nhạc âm trầm dày tuyệt vời lắm bác ơi.,northern,positive,synthetic,
Cắt quả tóc mới trông trẻ ra đôi ba tuổi chứ chả chơi.,Cắt kiểu tóc mới trông trẻ ra vài tuổi chứ chẳng chơi.,northern,positive,synthetic,
Chủ nhật được ngủ nướng xong dậy đi lượn một vòng phố xá đúng là nhất.,Chủ nhật được ngủ nướng xong dậy đi dạo một vòng phố xá đúng là tuyệt nhất.,northern,positive,synthetic,
"Căn phòng bài trí gọn gàng, trông ấm cúng hẳn ra đấy nhở.","Căn phòng bài trí gọn gàng, trông ấm cúng hẳn ra đấy nhỉ.",northern,positive,synthetic,
"Bác dạo này chạy bộ chăm chỉ thế, trông người ngợm săn chắc hẳn.","Bác dạo này chạy bộ chăm chỉ thế, trông vóc dáng săn chắc hẳn.",northern,positive,synthetic,
"Quả show âm nhạc tối qua xịn xò phết, đáng tiền vé ghê cơ.","Buổi biểu diễn âm nhạc tối qua rất chất lượng, rất đáng tiền vé.",northern,positive,synthetic,
Mấy chục năm rồi mà hai ông cháu vẫn tâm đầu ý hợp như ngày nào nhờ.,Mấy chục năm rồi mà hai ông cháu vẫn tâm đầu ý hợp như ngày nào nhỉ.,northern,positive,synthetic,
Cây đào trước cửa nhà đơm hoa rực rỡ cả góc sân rồi kìa.,Cây đào trước cửa nhà nở hoa rực rỡ cả góc sân rồi kìa.,northern,positive,synthetic,
Món này ăn vào giời lạnh thế này đúng là hết nước chấm nhể.,Món này ăn vào thời tiết lạnh thế này đúng là tuyệt vời nhỉ.,northern,positive,synthetic,
"Quán này decor xinh dã man, cuối tuần kéo hội qua thẩm mới được.","Quán này trang trí rất đẹp, cuối tuần rủ bạn bè qua thử mới được.",northern,positive,synthetic,
Nhìn hai đứa trêu nhau suốt ngày mà yêu phết nhờ.,Nhìn hai bạn trêu ghẹo nhau suốt ngày mà đáng yêu ghê nhỉ.,northern,positive,synthetic,
Chiếc áo này mặc lên người trông vừa vặn dầy dặn thích thế.,Chiếc áo này mặc vào người trông vừa vặn dày dặn thích thật.,northern,positive,synthetic,
Cuối năm gom tiền làm chuyến Sa Pa tuyết rơi không nhể?,Cuối năm tiết kiệm tiền đi một chuyến Sa Pa tuyết rơi không nhỉ?,northern,positive,synthetic,
Em bé nhà chị trộm vía khéo ăn khéo nói ghê cơ.,Bé nhà chị may mắn ngoan ngoãn nói năng khéo léo quá.,northern,positive,synthetic,
Bức ảnh này chụp góc này trông xịn đét luôn ấy!,Bức ảnh này chụp góc này trông rất đẹp và chất lượng luôn!,northern,positive,synthetic,
"Nay làm xong việc sớm, tớ chuẩn bị lượn vài vòng hồ Tây đây.","Hôm nay xong việc sớm, mình chuẩn bị đi dạo vài vòng hồ Tây đây.",northern,positive,synthetic,
Đĩa xôi xéo nhìn vàng ươm thèm rỏ dãi ra luôn.,Đĩa xôi xéo nhìn vàng ươm trông thèm quá đi thôi.,northern,positive,synthetic,
"Bác làm căn bếp này ngăn nắp sạch làu làu, nhìn mê tơi.","Bạn làm căn bếp này ngăn nắp rất sạch sẻ, nhìn rất thích.",northern,positive,synthetic,
Đợt này thấy ông bạn gặt hái nhiều thành công ngon lành cành đào quá.,Dạo này thấy bạn đạt được nhiều thành công rất tốt đẹp.,northern,positive,synthetic,
Nay được đi phượt cùng anh em vui ríu rít cả ngày.,Hôm nay được đi du lịch bụi cùng bạn bè vui vẻ cả ngày.,northern,positive,synthetic,
Cứ giữ tinh thần lạc quan thế này thì mọi chuyện xong xuôi vô tư đi.,Cứ giữ tinh thần lạc quan thế này thì mọi việc sẽ ổn thỏa thôi.,northern,positive,synthetic,
"Bánh mẹ gửi lên ăn ngon choét, đúng vị quê mình rồi.","Bánh mẹ gửi lên ăn rất ngon, đúng hương vị quê hương rồi.",northern,positive,synthetic,
"Chỗ này có nhiều cây xanh mát rượi, ngồi cà phê phê phải biết.","Chỗ này có nhiều cây xanh mát mẻ, ngồi uống cà phê rất thích.",northern,positive,synthetic,
"Hai vợ chồng nhà đấy đi đâu cũng có nhau, tình cảm phết.","Hai vợ chồng nhà đó đi đâu cũng có nhau, rất tình cảm.",northern,positive,synthetic,
Hôm nao rảnh rang qua nhà tớ chơi một chuyến nhé!,Hôm nào rảnh rỗi qua nhà mình chơi một chuyến nhé!,northern,positive,synthetic,
Bộ móng mới làm màu này tôn da dã man luôn chị ơi.,Bộ móng mới làm màu này làm sáng da rất nhiều luôn chị ơi.,northern,positive,synthetic,
"Thằng bé nhà tôi dạo này lớn bổng lên, phổng phao lắm rồi.","Con trai nhà tôi dạo này lớn nhanh hẳn, cao lớn lắm rồi.",northern,positive,synthetic,
Bát phở nóng hổi nhiều hành chẻ thế này nhìn đã mắt thật đấy.,Bát phở nóng hổi nhiều hành chẻ thế này nhìn thích mắt thật đấy.,northern,positive,synthetic,
"Uầy, nhìn dĩa bún đậu mắm tôm ngon mắt ra phết nhờ!","Ôi, nhìn đĩa bún đậu mắm tôm ngon mắt thật đấy nhỉ!",northern,positive,synthetic,
"Tiết trời Hà Nội thu này mộng mơ phết, đi lượn hồ Tây không bác ơi?","Thời tiết Hà Nội mùa thu này mộng mơ thật, đi dạo hồ Tây không bạn ơi?",northern,positive,synthetic,
"Mẫu áo này mặc lên dáng xinh cực, dầy dặn mà giá mềm mại nhể.","Mẫu áo này mặc lên dáng rất xinh, dày dặn mà giá hợp lý nhỉ.",northern,positive,synthetic,
"Hai đứa dạo này nhìn đằm thắm hẳn ra, khéo sắp cho dân tình ăn cỗ to!","Hai bạn dạo này nhìn đằm thắm hẳn ra, có lẽ sắp cho mọi người ăn đám cưới to!",northern,positive,synthetic,
"Cậu cu nhà cô lớn nhanh như thổi, trộm vía nhìn khôn lanh gớm cơ!","Em bé nhà cô lớn nhanh như thổi, trộm vía nhìn thông minh nhanh nhẹn quá!",northern,positive,synthetic,
"Xem bộ phim này xong thấy yêu đời hẳn, rủ gấu đi xem lại lần nữa thôi.","Xem bộ phim này xong thấy yêu đời hẳn, rủ người yêu đi xem lại lần nữa thôi.",northern,positive,synthetic,
"Chúc mừng sếp nhé, dự án này thành công rực rỡ quá còn gì!","Chúc mừng sếp nhé, dự án này thành công rực rỡ quá rồi!",northern,positive,synthetic,
Nao rảnh làm ly cà phê chém gió tiếp anh zai nhể?,Hôm nào rảnh làm ly cà phê trò chuyện tiếp anh trai nhỉ?,northern,positive,synthetic,
Bữa cơm gia đình ấm cúng thế này thì ai mà chẳng muốn mò về sớm.,Bữa cơm gia đình ấm cúng thế này thì ai mà chẳng muốn về nhà sớm.,northern,positive,synthetic,
"Bé mèo này xịn xịn thế, lông mượt rờ thích mê đi được.","Em mèo này xinh thế, lông mượt sờ thích mê đi được.",northern,positive,synthetic,
"Góc chụp này ăn ảnh quỷ khốc thần sầu luôn, nhìn như người mẫu ấy!","Góc chụp này ăn ảnh rất đẹp luôn, nhìn như người mẫu vậy!",northern,positive,synthetic,
"Bày cho tớ tuyệt chiêu nấu món này với, nhìn mê quá cơ!","Chỉ cho mình bí quyết nấu món này với, nhìn thích quá đi!",northern,positive,synthetic,
"Chăm tập tành có khác, vóc dáng dạo này chuẩn đét rồi nhé!","Chăm luyện tập có khác, vóc dáng dạo này rất chuẩn rồi nhé!",northern,positive,synthetic,
Nhìn ảnh cũ lại nhớ mấy cái trò chòng ghẹo nhau thời cấp ba ghê.,Nhìn ảnh cũ lại nhớ mấy trò trêu ghẹo nhau thời cấp ba quá.,northern,positive,synthetic,
"Hộp quà xinh xỉu luôn, người tặng khéo chọn đồ ra phết!","Hộp quà rất đẹp luôn, người tặng khéo chọn đồ thật đấy!",northern,positive,synthetic,
"Giọng hát nghe ngọt ngào rụng tim, đúng là siêu phẩm mới rồi!","Giọng hát nghe ngọt ngào vô cùng, đúng là tác phẩm xuất sắc mới rồi!",northern,positive,synthetic,
"Đông vui quá nhờ, bao giờ làm chầu lẩu nữa đây cả nhà ơi?","Đông vui quá nhỉ, khi nào làm bữa lẩu nữa đây cả nhà ơi?",northern,positive,synthetic,
"Khéo tay ghê, chậu hoa ban công nở rực rỡ cả một góc nhà.","Khéo tay thật, chậu hoa ban công nở rực rỡ cả một góc nhà.",northern,positive,synthetic,
"Đi cắm trại tầm này khí hậu mát mẻ, chill hết nấc luôn.","Đi cắm trại tầm này thời tiết mát mẻ, thư thái vô cùng luôn.",northern,positive,synthetic,
"Bác nói câu nào chuẩn câu đấy, thả ngàn tim cho độ mặn xịn này!","Bạn nói câu nào chuẩn câu đó, thả ngàn tim cho độ hài hước này!",northern,positive,synthetic,
"Quả lẩu riêu súp xịn đét, cuối tuần làm bữa nữa nhở?","Món lẩu riêu súp rất xịn, cuối tuần làm bữa nữa nhỉ?",northern,positive,synthetic,
"Cảnh Tây Bắc đẹp mê hồn, nao phải làm chuyến mới được.","Cảnh Tây Bắc đẹp mê hồn, hôm nào phải làm chuyến mới được.",northern,positive,synthetic,
Chiếc áo này mặc lên tôn dáng phết đấy bác ơi!,Chiếc áo này mặc lên tôn dáng lắm đấy bạn ơi!,northern,positive,synthetic,
"Bé mèo cưng xỉu, nhìn cái mặt chỉ muốn véo xị nọng thôi.","Bé mèo đáng yêu quá, nhìn cái mặt chỉ muốn véo má nọng thôi.",northern,positive,synthetic,
Tối nay rảnh không qua tôi trà đá chém gió tí nhể?,Tối nay rảnh không qua nhà tôi uống trà đá trò chuyện chút nhỉ?,northern,positive,synthetic,
"Món này mẹ tôi nấu chuẩn vị Hà Thành, ăn tốn cơm cực.","Món này mẹ tôi nấu chuẩn vị Hà Nội, ăn tốn cơm lắm.",northern,positive,synthetic,
Mùa thu Hà Nội mát mẻ thế này đi dạo phố thì hết nấc.,Mùa thu Hà Nội mát mẻ thế này đi dạo phố thì tuyệt vời nhất.,northern,positive,synthetic,
"Ảnh này nét căng luôn, góc chụp trông nghệ phết nhờ!","Ảnh này rõ nét vô cùng, góc chụp trông nghệ thuật phết nhỉ!",northern,positive,synthetic,
"Chúc mừng hai bạn nhá, quả cưới hoành tráng chuẩn bài luôn!","Chúc mừng hai bạn nhé, đám cưới hoành tráng chuẩn chỉnh luôn!",northern,positive,synthetic,
"Bài hát mới nghe cuốn vãi, giai điệu bắt tai cực kỳ.","Bài hát mới nghe rất cuốn, giai điệu bắt tai cực kỳ.",northern,positive,synthetic,
"Quán decor xinh xắn vãi lúa, tha hồ mà sống ảo nha.","Quán trang trí rất xinh xắn, tha hồ chụp ảnh sống ảo nhé.",northern,positive,synthetic,
"Cu Tí dạo này lớn nhanh ghê, ngoan ngoánh biết phụ mẹ rồi.","Bé Tí dạo này lớn nhanh ghê, ngoan ngoãn biết giúp mẹ rồi.",northern,positive,synthetic,
"Trận game tối qua đánh cháy phết, mai lại làm quả combo tiếp!","Trận game tối qua đánh rất sung, mai lại tiếp tục làm chuỗi thắng nhé!",northern,positive,synthetic,
"Săn được cái váy giá hời dã dăm, vải dầy dặn cực luôn.","Mua được cái váy giá rẻ vô cùng, chất vải dày dặn lắm luôn.",northern,positive,synthetic,
Nhớ cái thời học sinh hay chòng ghẹo nhau vui vãi ra.,Nhớ thời học sinh hay trêu ghẹo nhau vui thật sự.,northern,positive,synthetic,
"Chạy bộ xong người ngợm sảng khoái hẳn, cố duy trì thôi!","Chạy bộ xong cơ thể sảng khoái hẳn, cố gắng duy trì thôi!",northern,positive,synthetic,
"Con xe mới dán decal nhìn ngầu đét, lướt êm ru luôn bác.","Chiếc xe mới dán decal nhìn rất ngầu, đi êm ru luôn bạn.",northern,positive,synthetic,
