row_id,dialect,region,sentiment
421,ở nhà ngủ không đã thiệt.,southern,
422,Sửa chi mà tím biếc lắm rứa bây.,central,
423,"Trấy da ni bẻ về chú trong cội rơm, nó mới chín.",central,
424,Cái ni chơi răng ri? Vẹ với,central,
425,Được rứa thì nói chuyện chi nựa.,central,
426,"Chạy ngoài đường chộ mặt ngả lên trời, răng vô đây cúi gằm ri.",central,
427,Thế là không có phép mầu rồi. Mong chị an nghỉ.,northern,
428,nếu mà hông có mưa thì đi dạo hông?,southern,
429,"Nhủ mẹ Xoài về sớm, không là đưa nốc vô đón về là dở lắm.",southern,
430,không mần lại thằng sồ một nớ mô!,central,
431,O dừ ló thì được.,central,
432,khen không hết chê chi mô thím.,central,
433,Nãy tui mới chạy xe dìa cứ tưởng gió thẩu bay luôn rầu,southern,
434,Lên đó lo mà làm tốt đừng xuống nữa nha chú mi. Tài đức tu luyện. Rứa.,central,
435,"khúc dưới một xíu có đường nhỏ đi vô, mai mốt đi đường đó cũng được",southern,
436,chiều nấu cơm con ăn mần chi được.,central,
437,coi địa chỉ ở mô mai mốt em vô ăn,southern,
438,Lá Cọ kiểu: không làm chi cũng bị nói,central,
439,tiền mô ăn sụp ghê rứa.,central,
440,vàng mô mà đi bán rứa cha.,central,
441,Nói đi có bao giờ giăng mùng hông.,southern,
442,"Ngon nè, lên kèo đi anh em.",southern,
443,Có hông để biết kiếm con ghệ bên Đắk Lắk nè.,southern,
444,Toàn món ngon không bây ơi,southern,
445,"""Mệ mô khéo đẻ ri hè?""",central,
446,"""Có nữa mô xuống mua mà họ tranh cướp nhau hết rồi không còn con mô nữa.""",central,
447,rồi mai mốt dắt Bảo theo thanh toán,southern,
448,Quán mệ ni ở chợ Mai về khoảng 200 mét.,central,
449,Bọ mẹ làm chi mà giàu rứa he?,central,
450,Biển ni thoáng mát quá hầy?,central,
451,"Bình tĩnh, Anh không ra chi thì theo bồ e ơi, chị tui nói rứa.",central,
452,"Ở lộ tau kêu đây là trấy xà lèn, ngọi bựa ăn ngon lắm.",central,
453,Nghe mà xót ruột quá à.,southern,
454,Quán ai ri hè?,central,
455,Chửa biết về hôm nào.,northern,
456,Tui cũng xịn đây mà có biết quả chi mô!,central,
457,mới đây mà nghỉ tết rầu na,southern,
458,"Rắn ni cắn răng của nó mắc vào trong thịt mình, nhưng không độc.",central,
459,người ta đẹp gái đứng chần dần đó mà không thấy gì?,southern,
460,Quá tuyệt vời! Chụp mệt thì làm ly trà sữa nhé.,southern,
461,May mà đang ăn cơm chơ mà đang ngủ thì chạy chi kịp.,central,
462,chỗ tao ở có lăng mộ mô mi?,central,
463,"phường 9 luôn, quá đã! Khỏi mắc công chạy tới phường 4",southern,
464,Em Na chi lạ ri.,central,
465,"không, bựa mới nổi là đi lặt, bựa chủ nhật tề, mà không có rọt.",central,
466,một mình thì hơi chán nên muốn tìm bạn mới đặng nhậu chung nè,southern,
467,"Tao mà cô dâu, thà ngồi trên xe máy chứ không ngồi xe ni cho độc lạ đến mức mô.",central,
468,Này tui chụp hôm 12/8 tại thăng bình mà không thấy may mắn chi trơn.,central,
469,Xin về cho mệ với chị gái. Mệ cũng không biết dùng luôn.,central,
470,quán mô rứa chị hè?,central,
471,bốc đầu giờ cho bốc lịch chi nựa.,central,
472,Thành phố biển đây chơ mô nữa hầy.,central,
473,mi rủ tau đi chổ khác đi.,central,
474,"Răng mà cay rứa, cậu hẹ?",central,
475,"""Tỉnh là phải chối chơ răng.""",central,
476,hông thích mà coi xong thấy xinh hen anh,southern,
477,"""Chứ bà dòm chi trong nớ không biết!""",central,
478,mai với mốt mình nghĩ có ai chở mình đi hôn ta,southern,
479,chộ quê choa chưa. Quen được o con cấy phải biết trân trọng nghe chưa!,central,
480,chắc tui cũng rứa bạn ơi!,central,
481,Năm ni Cam Lộ Chơi Chúa mạnh tay hè?,central,
482,đầu đường vô nhà chế đó. Bà con gần với mình đó nhóc.,southern,
483,Tuyến từ Rạch Sỏi ra bùng binh đi thẳng hướng Rạch Giá,southern,
484,Chớ mặc quần không được na phải mặc váy,southern,
485,"nghe tiếng suối chảy, mà hông thấy suối đâu.",southern,
486,"Về một tuần bao ăn sáng, một tuần ram bánh mướt.",central,
487,"có khoảng mười con Như rồi êm hi, chứ ngày mô cũng em Khánh Ngân nè, mà chắc quá.",central,
488,chừng nào lội bộ dìa được tới nhà nhắn tin báo cho tui mừng nhen hôn.,southern,
489,Cho tui quá giang tới Giồng Trôm xuống nghen!,southern,
490,"Công ty ni mần chi, đăng lên cho có ạ?",central,
491,tui đang nhà chồng mà thương với lo cho mọi người o trên quê thôi.,central,
492,Đợi chị chắc biển hết nác rồi,central,
493,Sài Gòn bữa ni nhiều vụ lạ.,central,
494,thấy bài đăng mà cảm thấy mắc cỡ.,southern,
495,chi cũng biết hết tê.,central,
496,"""Chộ flycam quay rập trời mà răng cả 6 đực bị bắt tê rứa?""",central,
497,Luyện mồm đi cấy mạnh tề.,central,
498,mần đầu ngói màu bạc bạc là hắn không bị rứa mô.,central,
499,tại bịnh chớ hông phải tại tao hông đi,southern,
500,Có sinh viên nựa mô mi?,central,
501,Lên làm kèo ăn khao của mụ đã. Kiểu chi chẳng lọt một triệu.,central,
502,"""Bữa ni có mô những thứ ni nữa.""",central,
503,Con mô còn cười là đời con nớ còn khổ dài.,central,
504,hại lúc nớ cất mả 2 lần rồi chị ạ.,central,
505,"Nhỏ này nhỏ nào vậy chèn, kiếm địa chỉ lại tới nhà",southern,
506,Chạy lần lần cho quen làn đường mai mốt mua xế hộp khỏi bỡ ngỡ.,southern,
507,"Bộ mắc dìa lắm hả, ráng cày cuốc mấy tháng nữa rồi hẳn dìa",southern,
508,mai mốt tới chỗ của bây đó.,southern,
509,bạn ni ngồi mần chi ri?,central,
510,bạn có o mô thanh chương không giới thiệu cho tui o với mồ.,central,
511,Quà ni phải kèm theo chai rượu nựa mới đúng bài.,central,
512,Xin địa chỉ quán. Thích dĩa đậu phụng kia,southern,
513,sáng ni định đi mà xa nên nhác.,central,
514,"Nãy mới gặp, chạy quá chạy, công an rượt nhóc trơn.",southern,
515,chộ phát trực tiếp đi cứu trợ mô đó.,central,
516,"Ngon hông ta, tò mò quá",southern,
517,"Miềng mần chi có, đi kiếm củi, kiếm tre làm giàn, kiếm lá vằng nấu nước hết ngày tê.",central,
518,"Cho em hỏi là chùa ở đoạn mô rứa ạ, gia đình em muốn nhận nuôi bé.",central,
519,"Dứt hông ông nội, mang gà ra liền nè.",southern,
520,Anh em không bê cho tui chi cả.,central,
521,"Đi bộ i chơ đi, oto không nhìn kịp mô.",central,
522,Bọn trốc tru ấy mà.,central,
523,mệt thế nhờ?,northern,
524,"Cây ni do hệ thống thoát nước kém, chơ phải lụt mô.",central,
525,Chộ nhà tui ảnh úp lên bài đây rồi nì.,central,
526,Mấy bả hông sợ bịnh sao ta?,southern,
527,"răng chị tài rứa chị, em tìm đoạ không ra.",central,
528,Thằng Dũng béo ni càng ngày càng to cao hè?,central,
529,"Còn dư một cái nè, đi rước đèn chung hông",southern,
530,"Bữa mô bỏ chắc giám đăng lên khoe không, mà khoe dừ.",central,
531,mặc đồ này có khi trẻ ra nhể?,northern,
532,"về ông cố ơi, ngồi đâu đó dậy",southern,
533,Mần chi mà hay thiệt đó tặng luôn cả xe máy!,central,
534,nhớ cái hồi đi dìa nè.,southern,
535,"cũng hông biết luôn, mà từ thời cha mẹ đã nghe rồi",southern,
536,"sao lúc đầu có tên, mà dừ lại người khác hầy?",central,
537,Mệt hà! Mà cảnh Quy Nhơn đẹp thiệt!,southern,
538,"Bọn mô là bọn Quảng Trị, vả vỡ mồm mi dừ.",central,
539,Là chỗ mô rứa admin.,central,
540,"Đồ con nít sử dụng mà cũng ác rứa, tội để mô cho hết.",central,
541,Giờ không mấy ai quan tâm nựa mô. Bớt đăng đi.,central,
542,Bé Na năm ni tọa ở mô đó.,central,
543,"trước bạn ở đại đội mô đó, răng mình không gặp họ.",central,
544,"phổ cập cho bạn, mốt dìa quơ anh đỡ bỡ ngỡ",southern,
545,ơ ngại thế nhờ?,northern,
546,"Mưa gió ri mà bỏ con ra ri, tội thật.",central,
547,mai mốt ra đường thằng nào lấn làn là tới số.,southern,
548,"Mô biết xe không khoá cửa, mà sặn tới mở lấy của người ta, như thiệt vậy hè?",central,
549,Về đúng không còn cấy chi.,central,
550,Mần cấy ri đi làm đỡ xăng đỡ chết máy nầy.,central,
551,Bây giờ muốn mua cũng kiếm không ra.,southern,
552,"Mặc kệ lụt, cứ đá bát phở cho ấm rọt đạ",central,
553,ở mô mà chú chộ tài rứa.,central,
554,em ở xa tới nên hông rành,southern,
555,"Thèm, khi mô về cụng ăn cho bổ mống tì thôi bạn hẹ?",central,
556,bánh này nhìn vừa ngon vừa đẹp nhở?,northern,
557,"Gần nhà nhiều cây gẫy cành chắn đường nhưng gió to, chưa ai dám ra kéo vào.",northern,
558,"""Có troẹt hoẻn chi mô.""",central,
559,không biết mắc cỡ hay sao trúng quài vậy,southern,
560,mai mốt có dịp làm chuyến nữa,southern,
561,Đi mỏi chân mà đau cổ họng nữa chớ,southern,
562,răng không nói chị Diên mách mấy ả em vô đoán lúc đi?,central,
563,về quê chưa? Ghé ngang làm tô bún nè.,southern,
564,Nắng nóng như ri nỏ ai chịu được mô,central,
565,tao hông có mà nuôi có mà hông biết trân trọng.,southern,
566,Mai rảnh mần cấy ni dượng hẹ?,central,
567,Mần lẹ rứa luôn à chị! Sợ bụng dạ kém không dồn dập kịp chị ơi.,central,
568,mặt giời ở làng tôi đã lên ngọn tre rồi đấy bạn ạ!,northern,
569,Sèm rượu i em à. Khi mô về được chị em ta cafe hè?,central,
570,Bạn ở huyện mô rứa hè?,central,
571,còn không bằng mình chụp nhờ?,northern,
572,Eng chổ mô cũng mặt rứa.,central,
573,Tội vô hậu chưa! Tìm được người thân chưa ạ?,central,
574,"""Sáng mai dậy tao biết chi mô.""",central,
575,"Ối giời, đang hắt hơi sổ mũi mà gặp em này.",northern,
576,"Chi gứm rứa trời, làm như đói lắm không bằng",central,
577,Răng rẻ rúng chị em rứa hầy?,central,
578,"""Làm chi rứa cho khổ hè? Yêu tạm đi một anh đi. Hết lạnh rồi bỏ.""",central,
579,Chú mần rứa con dân ở Chùa Tết ni khô.,central,
580,"hều tao thì không dệ, chơ chộ mày chưa công khai ngài yêu nên tao rứa đó",central,
581,"""đi lên nhà người yêu cũ hay răng mà ngày mô cũng đi.""",central,
582,"Ầy, rứa mà không đi kiếm là răng? Họ may có người đi qua thấy.",central,
583,"Lấy tóc câu, hơi đâu mà thổi",southern,
584,"""Tôi là dân Yên Thành nhưng có biết món ni mô.""",central,
585,Mần cấy ri về cho dì đến ở với cho vui.,central,
586,Ai rảnh mà chạy rề rề.,southern,
587,Hắn chưa khi mô tê.,central,
588,Từ hôm qua tới hôm nay làm vỡ 2 cái bát ô tô,northern,
589,"sửa mà đi với chơ, đi ngang đoạn ni không khác chi đi vô rú Khe Nét.",central,
590,"thôi đừng mà, mưa to mắc công em phải xả.",southern,
591,Anh làm chi được lên tivi a ri.,central,
592,Nhà choa không có xe ni nha.,central,
593,"""Có ra khỏi nhà mô mồ.""",central,
594,túi ta đi đây ả nầy.,central,
595,túi mần nồi lẩu hải sản.,central,
596,hổm khui bia trúng 20 ngàn nè,southern,
597,Đang nắng vầy cái ổng mưa cho nửa tháng cho coi.,southern,
598,"""Mưa lũ mà sao cha mẹ lại để con tự đi rửa hầy?""",central,
599,Trời nay có nắng lắm đâu nhề.,northern,
600,"thấy chưa, hôm nọ mới bẩu nhau hôm nào rủ anh Mỹ đi ăn,anh Mỹ nhắn luôn tui nè.",northern,
601,bạn lo khởi động để tranh cúp bơi lội thành phố chớ hè,southern,
602,chị cụng khoẻ không anh ui?,central,
603,Một bát ô tô đầy nhé,northern,
604,Nhìn bánh xèo là nhớ quại!,southern,
605,quen đường cái đêm đêm lủi đi mụ Trang chừ đó.,central,
606,Mày mần quả ta đi bưng tráp mồ.,central,
607,Luyện đi cầu treo mai mốt con đạp xe trên dây được luôn!,southern,
608,Chỉ là mua mỹ phẩm thôi mà răng bị dữ ri?,central,
609,Chuyến ni em lâu về hung.,central,
610,"Mai mốt cảnh sát giao thông xem video, xe nào vi phạm giao thông thì chuẩn bị tiền nộp phạt đi nhen",southern,
611,khóc không nổi nên lại cười tiếp chị nhờ?,northern,
612,"Chiều mô tau cũng một bì đầy mới về, ngày trước chứ dừ thì chịu thật.",central,
613,"trái da rắn nè, trái này mắc lắm nha",southern,
614,Đi chuyến nựa.,central,
615,"Chửi có tiếng ai chửi mắc công em, chửi nhiều tiếng mới thành văn.",southern,
616,"Đợt hè ở nhà tuần đi Cẩm Lạc 2 lần, ngái chơ mà khung cảnh ăn gà quá đỉnh",central,
617,Chả trật cấy mô.,central,
618,Bữa bác Ba trúng 2 triệu cái ổng đi khoe khắp xóm thiệt nè,southern,
619,"Mai tui làm, tui kem thèm",central,
620,Ước chi có bạn nữ tháng 10 mô đó mời mình đi.,central,
621,"Coi đó tề, một ngày nào đó hè?",central,
622,Rày kiếm mô ra được xe tru mà rước.,central,
623,nộp bản phô tô thôi chơ răng mà nộp bản gốc dì.,central,
624,mắc công cự lộn lon tao lon mày!,southern,
625,"Thằng nào nhẩy xe của anh ấy, xin lỗi anh ấy đi.",northern,
626,Phải hông đó trời chứ tui thấy con gái ở xóm tui là đô bất tử hông đó.,southern,
627,nghe có thêm một ả mô mà chưa chộ về mà chụp bộ ảnh.,central,
628,"tính mai đi về rình coi có không nè trời, giỡn mặt tui hả",southern,
629,ốc hút có dừa giống vậy mới ngon nè,southern,
630,Tao chưa biết chỗ ni ở mô.,central,
631,"tội hi, xót thiệt chơ, không thì còn nội ngoại chơ răng ri hè?",central,
632,vài bữa có con chắc tau cũng như chị mi thôi.,central,
633,"Coi ngày là mê tín, nhưng mùa ni phải tính kê rạp chỗ mô cao cao đỡ ra.",central,
634,lớp tao làm chi có ai tên Chương.,central,
635,"""Lấy được ngài tên Hiếu đời đời ấm no nhỉ?""",central,
636,rủ có đi mô mờ nhắc tui,central,
637,chớ sắp Tết rầu biểu không gần.,southern,
638,"Không phải loại sen mô, cũng kết đài có hạt mô ạ.",central,
639,Khi mô cho chị giải ngố đặc sản ni của Hà Tĩnh nhá?,central,
640,"""Lâu rồi không chộ cháu o gọi điện.""",central,
641,Bọn nớ ở mô đó hè?,central,
642,như này mới gọi là coi đá banh nè.,southern,
643,Ăn mì tôm luôn chứ lị.,northern,
644,nói thiệt tao nghe không được mày ơi,southern,
645,"không can chi cả, khi mô truốt ta tính.",central,
646,"dụ chi bảy, con thấy bà ni đăng lên thương mấy đứa nhỏ lắm mà!",central,
